date,title,summary,topic,media,link
2022-08-19,Nelson Colón: “Este es el equipo que nosotros somos”,"El dirigente de los Vaqueros se mostró más que complacido con la ejecución de su equipo, y espera que esa intensidad y energía la puedan llevar a San Germán el sábado.",Baloncesto,Primera Hora,http://www.primerahora.com/deportes/baloncesto/notas/nelson-colon-este-es-el-equipo-que-nosotros-somos/
2022-08-19,Los mejores memes de la semana,Pa' que te rías.,Puerto Rico,Primera Hora,http://www.primerahora.com/noticias/puerto-rico/fotogalerias/los-mejores-memes-de-la-semana-155/
2022-08-19,Un gusto parar en El Buen Café,Este lugar en Hatillo sigue siendo uno de los favoritos.,Coge calle,Primera Hora,http://www.primerahora.com/entretenimiento/ph-mas-coge-calle/notas/un-gusto-parar-en-el-buen-cafe/
2022-08-19,Se buscan capitanes para conservar nuestras costas,Scuba Dogs Society se une por vigésima vez corrida a la Limpieza Internacional de Costas.,Puerto Rico,Primera Hora,http://www.primerahora.com/noticias/puerto-rico/notas/se-buscan-capitanes-para-conservar-nuestras-costas/
2022-08-19,Madison Anderson  y su misterioso “primo”,"Me comentó que está trabajando con la promoción y venta de prendas… Pero tranquilos chicos, que todavía el anillo no le ha llegado.",Milly Cangiano,Primera Hora,http://www.primerahora.com/opinion/milly-cangiano/columnas/madison-anderson-y-su-misterioso-primo/
2022-08-19,¿Para dónde coger calle este fin de semana?,Compartimos algunos eventos en calendario.,Coge calle,Primera Hora,http://www.primerahora.com/entretenimiento/ph-mas-coge-calle/notas/para-donde-coger-calle-este-fin-de-semana/
2022-08-19,Los Toritos no subestiman a los Peces Voladores de Salinas,Juan “Igor” González está en posición de convertirse en el segundo dirigente que gana el campeonato nacional de la Doble A en años consecutivos con franquicias distintas.,Béisbol,Primera Hora,http://www.primerahora.com/deportes/beisbol/notas/los-toritos-no-subestiman-a-los-peces-voladores-de-salinas/
2022-08-19,¿Cómo es que no trabajan?,“Me pregunto qué hace durante el día toda esta gente... en qué invierten su tiempo... de dónde obtienen tanto dinero para vivir y sobrevivir?”,Uka Green,Primera Hora,http://www.primerahora.com/opinion/uka-green/columnas/como-es-que-no-trabajan/
2022-08-19,Vaqueros a las puertas del campeonato tras vencer a los Atléticos en el quinto juego,Los bayamoneses se colocaron en ventaja de 3-2 en la Serie Final del BSN.,Baloncesto,Primera Hora,http://www.primerahora.com/deportes/baloncesto/notas/vaqueros-a-las-puertas-del-campeonato-tras-vencer-a-los-atleticos-en-el-quinto-juego/
2022-08-19,“Bomba Estéreo es una banda rara”,"La banda, que interpreta “Ojitos Lindos” con Bad Bunny, se presentará en noviembre en el Coca-Cola Music Hall. ",Música,Primera Hora,http://www.primerahora.com/entretenimiento/musica/notas/bomba-estereo-es-una-banda-rara/
2022-08-19,"Apple alerta de falla de seguridad en iPhones, iPads y Macs",Los expertos en seguridad han aconsejado a los usuarios que actualicen los dispositivos afectados.,Ciencia y tecnología,Primera Hora,http://www.primerahora.com/noticias/ciencia-tecnologia/notas/apple-alerta-de-falla-de-seguridad-en-iphones-ipads-y-macs/
2022-08-19,Negociado de Energía deniega proyectos con combustible fósiles de la AEE,El ente regulador rechazó una propuesta que deniega la conversión de unidades de la Central San Juan a gas natural.,Gobierno y política,Primera Hora,http://www.primerahora.com/noticias/gobierno-politica/notas/negociado-de-energia-deniega-proyectos-con-combustible-fosiles-de-la-aee/
2022-08-19,Fanáticos disfrutarán de una experiencia única en el juego de Puerto Rico contra Brasil,"A través del concurso “Dunkéala con T-Mobile”, se escogerá a un ganador que, junto a tres acompañantes, podrán vivir toda la adrenalina del encuentro.",Baloncesto,Primera Hora,http://www.primerahora.com/deportes/baloncesto/notas/fanaticos-disfrutaran-de-una-experiencia-unica-en-el-juego-de-puerto-rico-contra-brasil/
2022-08-19,Manos amigas ayudan a la Selección Nacional femenina de baloncesto de cara al Mundial,"La Fundación RIMAS, junto con la Fundación Good Bunny, se encargará de sufragar los costos de traslados, estadías y compromisos antes del torneo en Australia.",Baloncesto,Primera Hora,http://www.primerahora.com/deportes/baloncesto/notas/manos-amigas-ayudan-a-la-seleccion-nacional-femenina-de-baloncesto-de-cara-al-mundial/
2022-08-19,LUMA Energy exhorta a políticos “dejar el pasado atrás” y “trabajar de la mano”,Se defienden tras las expresiones de la comisionada residente Jenniffer González.,Gobierno y política,Primera Hora,http://www.primerahora.com/noticias/gobierno-politica/notas/luma-energy-exhorta-a-politicos-dejar-el-pasado-atras-y-trabajar-de-la-mano/
2022-08-19,Jay Wheeler lanza “Emociones”,El artista describe esta producción como la más importante de su carrera.,Música,Primera Hora,http://www.primerahora.com/entretenimiento/musica/notas/jay-wheeler-lanza-emociones/
2022-08-19,Mujer describe cómo sufrió abuso sexual de R. Kelly “cientos” de veces,El cantante enfrenta un segundo juicio en Chicago por pornografía infantil y obstrucción a la justicia.,Farándula,Primera Hora,http://www.primerahora.com/entretenimiento/farandula/notas/mujer-describe-como-sufrio-abuso-sexual-de-r-kelly-cientos-de-veces/
2022-08-19,Equipo Nacional  de béisbol femenino llega invicto a la final del Campeonato Premundial,"Puerto Rico superó 1-0 a la selección de México durante la jornada del viernes en el estadio Jorge Luis García de la ciudad La Guaira, Venezuela.",Béisbol,Primera Hora,http://www.primerahora.com/deportes/beisbol/notas/equipo-nacional-de-beisbol-femenino-llega-invicto-a-la-final-del-campeonato-premundial/
2022-08-19,Estrenan en cine comercial documental sobre José Feliciano,La producción solo se había visto en los festivales en los que se ha presentado.,Música,Primera Hora,http://www.primerahora.com/entretenimiento/musica/notas/estrenan-en-cine-comercial-documental-sobre-jose-feliciano/
2022-08-19,Senado rinde honor al exboxeador Tito Trinidad,El múltiple campeón mundial fue resaltado en el Capitolio por sus “28 años de logros sin precedentes”.,Boxeo,Primera Hora,http://www.primerahora.com/deportes/boxeo/notas/senado-rinde-honor-al-exboxeador-tito-trinidad/
2022-08-19,Acusan mujer por no entregar vagones que vendió ni devolver el dinero al querellante,"El querellante pagó $11,575 y tampoco se los han devuelto. ",Policía y Tribunales,Primera Hora,http://www.primerahora.com/noticias/policia-tribunales/notas/acusan-mujer-por-no-entregar-vagones-que-vendio-ni-devolver-el-dinero-al-querellante/
2022-08-19,Sharon Riley: “Respaldo totalmente a mi sobrino”,La actriz y cantante salió en apoyo de la gestión de Jaime Lamboy Riley contra la percepción de que ACEMLA tiene los derechos de la música de Sylvia Rexach. ,Música,Primera Hora,http://www.primerahora.com/entretenimiento/musica/notas/sharon-riley-respaldo-totalmente-a-mi-sobrino/
2022-08-19,Justicia está dispuesto a analizar el contrato de LUMA si la AAPP lo pide,Domingo Emmanuelli se expresa luego que la comisionada residente Jenniffer González pidiera a la agencia analizar vías para cancelar el acuerdo contractual.,Gobierno y política,Primera Hora,http://www.primerahora.com/noticias/gobierno-politica/notas/justicia-esta-dispuesto-a-analizar-el-contrato-de-luma-si-la-aapp-lo-pide/
2022-08-19,Primer juicio penal por maltrato animal hace historia en México ,"Activistas han expresado su indignación por la muerte de Athos y Tango, envenenados el 13 de junio de 2021 en Querétaro.",Mundo,Primera Hora,http://www.primerahora.com/noticias/mundo/notas/primer-juicio-penal-por-maltrato-animal-hace-historia-en-mexico/
2022-08-19,Alec Baldwin temió que seguidores de Trump lo atacaran,"Según el intérprete neoyorquino, la acusación de Trump el pasado 8 de noviembre supuso “el único momento en el que no sabía qué podría pasar” con su integridad física.",Otras,Primera Hora,http://www.primerahora.com/entretenimiento/otras/notas/alec-baldwin-temio-que-seguidores-de-trump-lo-atacaran/
2022-08-19,CIC pide ayuda para esclarecer un asesinato en Toa Baja,Se diseminaron las imágenes del vehículo en el que huyó el presunto implicado.,Policía y Tribunales,Primera Hora,http://www.primerahora.com/noticias/policia-tribunales/notas/cic-pide-ayuda-para-esclarecer-un-asesinato-en-toa-baja/
2022-08-19,Cadena perpetua para miembro del Estado Islámico que decapitó rehenes en Siria,"El sentenciado, quien fue capturado en 2018, era el miembro de más alto rango de una célula del grupo terrorista.",Mundo,Primera Hora,http://www.primerahora.com/noticias/mundo/notas/cadena-perpetua-para-miembro-del-estado-islamico-que-decapito-rehenes-en-siria/
2022-08-19,"En Quebradillas deben estar extrañando a Jorge Bryan, Money y Pelacoco","El trío de canasteros de los Atléticos fue canjeado desde los Piratas por Gary Browne, Phillip Wheeler y una suma de dinero antes del inicio de esta temporada.",Baloncesto,Primera Hora,http://www.primerahora.com/deportes/baloncesto/notas/en-quebradillas-deben-estar-extranando-a-jorge-bryan-money-y-pelacoco/
2022-08-19,Estados Unidos enfrenta más escollos para llegar a acuerdo nuclear con Irán,"Pese a que una resolución está cerca, nuevos obstáculos políticos provocan dificultades para resuscitar el pacto de 2015.",Estados Unidos,Primera Hora,http://www.primerahora.com/noticias/estados-unidos/notas/estados-unidos-enfrenta-mas-escollos-para-llegar-a-acuerdo-nuclear-con-iran/
2022-08-18,"FOTOS: El segundo día de la caminada ""Da Vida"" de Raymond Arrieta",El animador se detuvo en varios instantes para saludar y compartir con la gente.,Farándula,Primera Hora,http://www.primerahora.com/entretenimiento/farandula/fotogalerias/fotos-el-segundo-dia-de-la-caminada-da-vida-de-raymond-arrieta/
2022-08-18,Así ha sido el segundo tramo de “Da Vida” de Raymond Arrieta,Comienza con una oración la ruta de Naguabo a Ceiba.,Farándula,Primera Hora,http://www.primerahora.com/entretenimiento/farandula/notas/asi-ha-sido-el-segundo-tramo-de-da-vida-de-raymond-arrieta/
2022-08-18,FEMA lanza estrategia nueva para trabajar con comunidades indígenas,Más de 500 naciones tribales serán consideradas para atender futuros peligros relacionados al cambio climático.,Estados Unidos,Primera Hora,http://www.primerahora.com/noticias/estados-unidos/notas/fema-lanza-estrategia-nueva-para-trabajar-con-comunidades-indigenas/
2022-08-18,Hallan restos de dos niños en maletas subastadas en Nueva Zelanda ,Se cree que llevaban ahí varios años. ,Mundo,Primera Hora,http://www.primerahora.com/noticias/mundo/notas/hallan-restos-de-dos-ninos-en-maletas-subastadas-en-nueva-zelanda/
2022-08-18,José Luis Dalmau al Gobernador: “Está enajenado de la realidad o no tiene control del gobierno”,Presidente del Senado anuncia legislación para atender crisis en la salud y continuar fiscalizando a LUMA Energy.,Gobierno y política,Primera Hora,http://www.primerahora.com/noticias/gobierno-politica/notas/jose-luis-dalmau-al-gobernador-esta-enajenado-de-la-realidad-o-no-tiene-control-del-gobierno/
2022-08-18,Rick Astley vuelve a grabar “Never Gonna Give You Up”,La canción se convirtió en un éxito en la década de los 80 y en un meme durante los años 2000.,Música,Primera Hora,http://www.primerahora.com/entretenimiento/musica/notas/rick-astley-vuelve-a-grabar-never-gonna-give-you-up/
2022-08-18,Acusan a oficial de Chicago que inmovilizó adolescente boricua con su rodilla,"“No hay absolutamente ningún lugar en nuestra comunidad para este tipo de agresión innecesaria contra nuestros niños y estamos agradecidos por el progreso de hoy”, expresaron los padres del menor.",Estados Unidos,Primera Hora,http://www.primerahora.com/noticias/estados-unidos/notas/acusan-a-oficial-de-chicago-que-inmovilizo-adolescente-boricua-con-su-rodilla/
2022-08-18,Livia Ramírez es la fanática número uno de los Atléticos de San Germán,"La mujer de casi 104 años cursó estudios escolares y fue amiga de íconos de la franquicia como Arquelio Torres, Luis Sambolín, Aurelio ‘Pototo’ Ramírez y Armando Torres, padre. ",Baloncesto,Primera Hora,http://www.primerahora.com/deportes/baloncesto/notas/livia-ramirez-es-la-fanatica-numero-uno-de-los-atleticos-de-san-german/
2022-08-18,Sospechoso de herir a Salman Rushdie es acusado por un gran jurado federal,El imputado que agredió al escritor de “Los versos satánicos” por atacar al islam enfrenta cargos estatales por intento de asesinato y agresión.,Estados Unidos,Primera Hora,http://www.primerahora.com/noticias/estados-unidos/notas/sospechoso-de-herir-a-salman-rushdie-es-acusado-por-un-gran-jurado-federal/
2022-08-18,El amorío fallido entre Sandra Bullock y Keanu Reeves,Entre los dos surgió una química especial,Farándula,Primera Hora,http://www.primerahora.com/entretenimiento/farandula/notas/el-amorio-fallido-entre-sandra-bullock-y-keanu-reeves/
2022-08-18,Cancelan concierto de Marc Anthony en Ecuador,La producción no se arriesgó ante la ola de creciente violencia en el país asociada al narcotráfico.,Música,Primera Hora,http://www.primerahora.com/entretenimiento/musica/notas/cancelan-concierto-de-marc-anthony-en-ecuador/
2022-08-18,Mariana Nogales anticipa que radicará legislación para eliminar las Alianzas Público Privadas,"Dice que hay que detener, cancelar o revertir contratos de LUMA, HM Ferries y San Juan Cruise Port.",Gobierno y política,Primera Hora,http://www.primerahora.com/noticias/gobierno-politica/notas/mariana-nogales-anticipa-que-radicara-legislacion-para-eliminar-las-alianzas-publico-privadas/
2022-08-18,"Alojamientos en la Isla superan los $1,000 millones este año","“Alcanzamos esa marca por segunda vez en la historia, y lo hicimos tres meses antes que el año pasado”, indicó Discover Puerto Rico.",Gobierno y política,Primera Hora,http://www.primerahora.com/noticias/gobierno-politica/notas/alojamientos-en-la-isla-superan-los-1000-millones-este-ano/
2022-08-18,¿Cuántas veces más habrá que vacunarse contra COVID-19?,"Según la OMS, la recomendación de un segundo refuerzo o cuarta dosis no está dirigida a la población adulta sana, entre quienes se ve un riesgo bajo de sufrir una enfermedad severa.",Saludable,Primera Hora,http://www.primerahora.com/estilos-de-vida/ph-mas-saludable/notas/cuantas-veces-mas-habra-que-vacunarse-contra-covid-19/
2022-08-18,Por primera vez el contenido en “streaming” le gana a la televisión por cable,"Netflix fue el servicio más visto el mes pasado, impulsado por su serie “Stranger Things”, seguido de YouTube, según Nielsen.",Cine y TV,Primera Hora,http://www.primerahora.com/entretenimiento/cine-tv/notas/por-primera-vez-el-contenido-en-streaming-le-gana-a-la-television-por-cable/
2022-08-18,Arrestan a uno de los principales entrenadores de caballos de Estados Unidos,El laureado Chad Brown enfrenta cargos por violencia doméstica en Nueva York. ,Otros deportes,Primera Hora,http://www.primerahora.com/deportes/otros/notas/arrestan-a-uno-de-los-principales-entrenadores-de-caballos-de-estados-unidos/
2022-08-18,Abogada de R. Kelly implora al jurado no ver a su cliente como un “monstruo”,El cantante enfrenta otro juicio por incitar a menores a tener relaciones sexuales y manipular un juicio por pornografía infantil.,Farándula,Primera Hora,http://www.primerahora.com/entretenimiento/farandula/notas/abogada-de-r-kelly-implora-al-jurado-no-ver-a-su-cliente-como-un-monstruo/
2022-08-18,Nairo Quintana peleará el dopaje en vez de ir a la Vuelta a España,El ciclista estrella colombiano dio positivo a tramadol durante una prueba realizada en el Tour de Francia.,Otros deportes,Primera Hora,http://www.primerahora.com/deportes/otros/notas/nairo-quintana-peleara-el-dopaje-en-vez-de-ir-a-la-vuelta-a-espana/
2022-08-18,Mike Pence pide a los republicanos que paren de atacar al FBI,"Sin embargo, el ex vicepresidente de Estados Unidos mostró preocupación por la “politización” del ente federal tras la pesquisa contra Donald Trump.",Estados Unidos,Primera Hora,http://www.primerahora.com/noticias/estados-unidos/notas/mike-pence-pide-a-los-republicanos-que-paren-de-atacar-al-fbi/
2022-08-18,Nuevos inquilinos para The Square en San Patricio,"Ocean Lab Brewing Co, Paulina Escanes Gourmandize, Studio F, Tous, Beamina y Chef Xiomy se suman al nuevo espacio.",Consumo,Primera Hora,http://www.primerahora.com/noticias/consumo/notas/nuevos-inquilinos-para-the-square-en-san-patricio/
2022-08-18,Salud informa nueve muertes adicionales por COVID-19,Los decesos corresponden a seis mujeres y tres hombres entre las edades de 22 a 102 años.,Puerto Rico,Primera Hora,http://www.primerahora.com/noticias/puerto-rico/notas/salud-informa-nueve-muertes-adicionales-por-covid-19-7/
2022-08-18,"Rescatan a 4,000 perros que serían vendidos para experimentación de drogas",Se trata de uno de los rescates más grandes de perros en los Estados Unidos.,Estados Unidos,Primera Hora,http://www.primerahora.com/noticias/estados-unidos/notas/rescatan-a-4000-perros-que-serian-vendidos-para-experimentacion-de-drogas/
2022-08-18,Hijo de Juan Gabriel es detenido en Estados Unidos,"Era buscado en El Paso, Texas. ",Farándula,Primera Hora,http://www.primerahora.com/entretenimiento/farandula/notas/hijo-de-juan-gabriel-es-detenido-en-estados-unidos/
2022-08-18,Sentencian a 34 años de prisión a una estudiante de medicina en Arabia Saudí por unos tuits,"Los jueces acusaron a al-Shehab de “alterar el orden público” y “desestabilizar el tejido social”, afirmaciones que se derivan únicamente de su actividad en las redes sociales.",Mundo,Primera Hora,http://www.primerahora.com/noticias/mundo/notas/sentencian-a-34-anos-de-prision-a-una-estudiante-de-medicina-en-arabia-saudi-por-unos-tuits/
2022-08-18,Acusan hombre por maltrato contra su hijastra a quien se alega grababa mientras se bañaba,El imputado fue ingresado en el complejo correccional de Bayamón.,Policía y Tribunales,Primera Hora,http://www.primerahora.com/noticias/policia-tribunales/notas/acusan-hombre-por-maltrato-contra-su-hijastra-a-quien-se-alega-grababa-mientras-se-banaba/
2022-08-18,Los incendios en Brasil han destruido este año un área del tamaño de Bélgica ,"Los datos divulgados forman parte del Monitor del Fuego, una nueva versión de la plataforma de MapBiomas que mide los incendios forestales en Brasil. ",Mundo,Primera Hora,http://www.primerahora.com/noticias/mundo/notas/los-incendios-en-brasil-han-destruido-este-ano-un-area-del-tamano-de-belgica/
2022-08-18,Lyn May presume su “nuevo rostro” a punto de cumplir los 70,Se compara con la rapera Nicki Minaj,Farándula,Primera Hora,http://www.primerahora.com/entretenimiento/farandula/notas/lyn-may-presume-su-nuevo-rostro-a-punto-de-cumplir-los-70/
2022-08-18,Estados Unidos anuncia otras 1.8 millones de dosis de vacunas contra viruela del mono ,Se están poniendo en práctica programas especiales para fomentar la aplicación de la vacuna entre la comunidad LGTBIQ+.,Estados Unidos,Primera Hora,http://www.primerahora.com/noticias/estados-unidos/notas/estados-unidos-anuncia-otras-18-millones-de-dosis-de-vacunas-contra-viruela-del-mono/
2022-08-18,Pedro Pierluisi: “No estoy satisfecho con el desempeño de Luma”,Le dio un regaño tanto a a la empresa como a la Autoridad de Energía Eléctrica.,Gobierno y política,Primera Hora,http://www.primerahora.com/noticias/gobierno-politica/notas/pedro-pierluisi-no-estoy-satisfecho-con-el-desempeno-de-luma/
2022-08-18,Radican cargos contra joven madre arrestada por drogas y armas en Las Piedras ,"Su pareja, que huyó de su casa, fue acusado en ausencia. ",Policía y Tribunales,Primera Hora,http://www.primerahora.com/noticias/policia-tribunales/notas/radican-cargos-contra-joven-madre-arrestada-por-drogas-y-armas-en-las-piedras/
2022-08-18,Saúl “Canelo” Álvarez regresa a lo tradicional en la preparación para Gennady Golovkin,El boxeador mexicano había descartado correr como parte de sus entrenamientos porque fue operado de la rodilla derecha en el 2018.,Boxeo,Primera Hora,http://www.primerahora.com/deportes/boxeo/notas/saul-canelo-alvarez-regresa-a-lo-tradicional-en-la-preparacion-para-gennady-golovkin/
2022-08-18,Negociado de Energía concluye que LUMA no mejora la duración de interrupciones del servicio,El ente regulador señala que la extensión de los apagones ha ido en aumento desde enero de 2022.,Gobierno y política,Primera Hora,http://www.primerahora.com/noticias/gobierno-politica/notas/negociado-de-energia-concluye-que-luma-no-mejora-la-duracion-de-interrupciones-del-servicio/
2022-08-18,Jay Fonseca lanza descarga contra Pierluisi y ejecutivos de LUMA,El analista político despotricó contra el gobernador durante un segmento de su programa “Los datos son los datos”.,Cine y TV,Primera Hora,http://www.primerahora.com/entretenimiento/cine-tv/notas/jay-fonseca-lanza-descarga-contra-pierluisi-y-ejecutivos-de-luma/
2022-08-18,"Roban a Robert Lewandowski un reloj valorado en $70,000",El reloj le fue arrebatado al jugador del Barcelona cuando se detuvo con su vehículo en la entrada de las instalaciones del equipo para firmar autógrafos.,Fútbol,Primera Hora,http://www.primerahora.com/deportes/futbol/notas/roban-a-robert-lewandowski-un-reloj-valorado-en-70000/
2022-08-18,Un halcón es el nuevo guardia de una estación de tren en California,Para espantar las palomas.,Estados Unidos,Primera Hora,http://www.primerahora.com/noticias/estados-unidos/notas/un-halcon-es-el-nuevo-guardia-de-una-estacion-de-tren-en-california/
2022-08-18,Aparece a salvo menor reportado desaparecido en marzo en Fajardo,El adolescente se encuentra en buen estado de salud.,Policía y Tribunales,Primera Hora,http://www.primerahora.com/noticias/policia-tribunales/notas/aparece-a-salvo-menor-reportado-desaparecido-en-marzo-en-fajardo/
2022-08-18,Salud confirma primera hospitalización por viruela del mono en Puerto Rico,La información se confirma en momentos en que se han registrado 68 contagios del virus en al isla.,Gobierno y política,Primera Hora,http://www.primerahora.com/noticias/gobierno-politica/notas/salud-confirma-primera-hospitalizacion-por-viruela-del-mono-en-puerto-rico/
2022-08-18,Mr. Cash no se explica su salida de TeleOnce,Desconoce quién o quienes animarán el programa “La bóveda” a partir del lunes.,Cine y TV,Primera Hora,http://www.primerahora.com/entretenimiento/cine-tv/notas/mr-cash-no-se-explica-su-salida-de-teleonce/
2022-08-18,Albert Pujols se acerca a los 700 jonrones,Dio el jonrón 690 de su carrera por la vía de un grand slam.,Béisbol,Primera Hora,http://www.primerahora.com/deportes/beisbol/notas/albert-pujols-se-acerca-a-los-700-jonrones/
2022-08-18,El Legado del Trío Los Condes lanza nuevo disco,"La producción contiene merengue, bolero, salsa y guaracha.",Música,Primera Hora,http://www.primerahora.com/entretenimiento/musica/notas/el-legado-del-trio-los-condes-lanza-nuevo-disco/
2022-08-18,Luis Matos revive con su hijo un momento especial,El exgrandesligas ha acompañado a su hijo del mismo nombre a jugar en la misma Serie Mundial Pony y en el mismo parque en el que él jugo cuando adolescente.,Béisbol,Primera Hora,http://www.primerahora.com/deportes/beisbol/notas/luis-matos-revive-con-su-hijo-un-momento-especial/
2022-08-17,Caratini se vistió de héroe para los Brewers,Conectó un hit que le dio a Milwaukee un triunfo en 11 entradas ante los Dodgers.,Béisbol,Primera Hora,http://www.primerahora.com/deportes/beisbol/notas/caratini-se-vistio-de-heroe-para-los-brewers/
2022-08-17,FOTOS: Arranca el año escolar en las escuelas públicas,Secretario de Educación reconoce que falta mucho por atender.,Puerto Rico,Primera Hora,http://www.primerahora.com/noticias/puerto-rico/fotogalerias/fotos-arranca-el-ano-escolar-en-las-escuelas-publicas/
2022-08-17,Quebradillas remoza cuatro escuelas con brigadas municipales,El alcalde Heriberto Vélez explicó que el municipio tiene un acuerdo con la Oficina para el Mejoramiento de las Escuelas Públicas para mantenerlas al día.,Gobierno y política,Primera Hora,http://www.primerahora.com/noticias/gobierno-politica/notas/quebradillas-remoza-cuatro-escuelas-con-brigadas-municipales/
2022-08-17,Zelenski insta a los ucranianos en territorio ocupado a evitar las bases militares rusas ,Tras las recientes explosiones registrada en Crimea. ,Mundo,Primera Hora,http://www.primerahora.com/noticias/mundo/notas/zelenski-insta-a-los-ucranianos-en-territorio-ocupado-a-evitar-las-bases-militares-rusas/
2022-08-17,Arrestan en Juncos a un fugitivo buscado por doble asesinato ,Fue ingresado en prisión. ,Policía y Tribunales,Primera Hora,http://www.primerahora.com/noticias/policia-tribunales/notas/arrestan-en-juncos-a-un-fugitivo-buscado-por-doble-asesinato/
2022-08-17,Secretario de Educación lo acepta: “Es un inicio de clases donde todavía tenemos mucho que atender”,"Seis escuelas inician de manera virtual, 50 en interlocking, faltan unos 100 maestros y no han llegado todos los materiales a los salones de clases. ",Gobierno y política,Primera Hora,http://www.primerahora.com/noticias/gobierno-politica/notas/secretario-de-educacion-lo-acepta-es-un-inicio-de-clases-donde-todavia-tenemos-mucho-que-atender/
2022-08-17,"Enmascarados roban $10,000 de una residencia en Guaynabo",La División de Robos del CIC de Bayamón tiene a cargo la pesquisa. ,Policía y Tribunales,Primera Hora,http://www.primerahora.com/noticias/policia-tribunales/notas/enmascarados-roban-10000-de-una-residencia-en-guaynabo/
2022-08-17,Alcalde de Isabela asegura que hay escuelas sin atender desde huracán María,"Señaló áreas en desuso, hundimiento de terreno y oxidación en los planteles.",Gobierno y política,Primera Hora,http://www.primerahora.com/noticias/gobierno-politica/notas/alcalde-de-isabela-asegura-que-hay-escuelas-sin-atender-desde-huracan-maria/
2022-08-17,Agentes de la Unidad Marítima de Humacao rescatan a dos pescadores ,Confrontaron problemas mecánicos a una milla de la costa de ese municipio. ,Policía y Tribunales,Primera Hora,http://www.primerahora.com/noticias/policia-tribunales/notas/agentes-de-la-unidad-maritima-de-humacao-rescatan-a-dos-pescadores/
2022-08-17,¿Está mal tratar a los perros como un hijo?,Esto es lo que dicen los expertos.,Mascotas 101,Primera Hora,http://www.primerahora.com/estilos-de-vida/mascotas-101/notas/esta-mal-tratar-a-los-perros-como-un-hijo/
2022-08-17,Carlos Mellado lanza advertencia a aseguradoras bajo el Plan Vital ,Exigió que paguen $185 millones que se destinan a los médicos como incentivo.,Gobierno y política,Primera Hora,http://www.primerahora.com/noticias/gobierno-politica/notas/carlos-mellado-lanza-advertencia-a-aseguradoras-bajo-el-plan-vital/
2022-08-17,Asaltan ciudadana en el estacionamiento de un banco en Bayamón ,"Los enmascarados se apropiaron de dinero, documentos personales y las llaves de su vehículo. ",Policía y Tribunales,Primera Hora,http://www.primerahora.com/noticias/policia-tribunales/notas/asaltan-ciudadana-en-el-estacionamiento-de-un-banco-en-bayamon/
2022-08-17,Jennifer Aniston se luce en bikini a sus 53 años,La famosa actriz vacacionó con un par de amigos famosos.,Farándula,Primera Hora,http://www.primerahora.com/entretenimiento/farandula/notas/jennifer-aniston-se-luce-en-bikini-a-sus-53-anos/
2022-08-17,Vecinos de periferia de París alegan “saqueo” de los Juegos Olímpicos ,Aseguran que levantan proyectos a costa de recortar espacios verdes y elevar los precios de las viviendas. ,Otros deportes,Primera Hora,http://www.primerahora.com/deportes/otros/notas/vecinos-de-periferia-de-paris-alegan-saqueo-de-los-juegos-olimpicos/
2022-08-17,Le hacen “carjacking” a conductor cuando iba a echar gasolina en Yabucoa,Dos delincuentes amenazaron al perjudicado con armas de fuego.,Policía y Tribunales,Primera Hora,http://www.primerahora.com/noticias/policia-tribunales/notas/le-hacen-carjacking-a-conductor-cuando-iba-a-echar-gasolina-en-yabucoa/
2022-08-17,Miguel Romero interesado en convertir planteles elementales del DE en escuelas chárter ,Espera por una respuesta por parte de la agencia. ,Gobierno y política,Primera Hora,http://www.primerahora.com/noticias/gobierno-politica/notas/miguel-romero-interesado-en-convertir-planteles-elementales-del-de-en-escuelas-charter/
2022-08-17,Al menos 10 heridos en España al salir de un tren detenido por incendio,"Algunos pasajeros bajaron del tren cuando se detuvo en el campo, varios de ellos tras romper ventanas para escapar.",Mundo,Primera Hora,http://www.primerahora.com/noticias/mundo/notas/al-menos-10-heridos-en-espana-al-salir-de-un-tren-detenido-por-incendio/
2022-08-17,Elon Musk: “Voy a comprar el Manchester United” ,Es el hombre más rico del mundo según Forbes. ,Estados Unidos,Primera Hora,http://www.primerahora.com/noticias/estados-unidos/notas/elon-musk-voy-a-comprar-el-manchester-united/
2022-08-17,Corea del Norte lanza dos misiles de crucero al mar, Servicios de inteligencia de Corea del Sur y Estados Unidos están analizando el nuevo ensayo armamentístico norcoreano.,Mundo,Primera Hora,http://www.primerahora.com/noticias/mundo/notas/corea-del-norte-lanza-dos-misiles-de-crucero-al-mar/
2022-08-17,Mascotas también pueden contraer viruela del mono,El aviso ha cobrado nueva importancia tras la publicación de un informe en la revista Lancet sobre un perro que se contagió en Francia.,Saludable,Primera Hora,http://www.primerahora.com/estilos-de-vida/ph-mas-saludable/notas/mascotas-tambien-pueden-contraer-viruela-del-mono/
2022-08-17,Mayor adversaria de Trump entre congresistas republicanos es derrotada en primarias en Wyoming,Liz Cheney describió su derrota como el inicio de un nuevo capítulo en su carrera.,Estados Unidos,Primera Hora,http://www.primerahora.com/noticias/estados-unidos/notas/mayor-adversaria-de-trump-entre-congresistas-republicanos-es-derrotada-en-primarias-en-wyoming/
